54,1010,25,15
57,1010,24,15
57,1010,24,15
61,1011,23,15
61,1010,23,15
69,1010,22,16
73,1010,21,16
69,1010,22,16
73,1010,21,16
73,1010,21,16
78,1011,20,16
73,1012,21,16
61,1012,24,16
47,1012,26,14
48,1012,27,15
37,1012,30,14
38,1011,31,15
31,1011,32,13
28,1011,33,12
31,1010,32,13
37,1011,30,14
42,1011,28,14
48,1011,27,15
51,1012,26,15
54,1012,25,15
61,1013,25,17
65,1013,24,17
65,1013,24,17
73,1012,23,18
73,1012,23,18
73,1012,22,17
73,1011,22,17
73,1012,22,17
73,1012,21,16
73,1013,23,18
65,1014,25,18
54,1014,27,17
42,1014,29,15
38,1013,31,15
33,1013,31,13
36,1012,32,15
33,1011,32,14
38,1012,31,15
48,1012,28,16
54,1013,27,17
57,1013,26,17
61,1014,25,17
65,24,24,17
73,14,23,18
69,1015,23,17
73,1014,22,17
73,1014,21,16
73,1014,22,17
73,1014,21,16
73,1014,21,16
78,1014,20,16
73,1015,21,16
73,1015,22,17
57,1015,26,17
48,1016,29,17
38,1015,31,15
38,1015,31,15
38,1014,31,15
31,1013,32,13
27,1012,32,11
33,1012,30,12
39,1012,28,13
48,101,27,15
48,101,27,15
54,1014,26,16
57,1014,24,15
57,1014,25,16
69,1015,22,16
73,1014,21,16
73,1014,21,16
78,1014,21,17
88,1014,19,17
83,1014,20,17
78,1014,20,16
83,1015,19,16
78,1016,20,16
78,1017,21,17
69,1017,23,17
57,1017,26,17
33,1016,31,13
28,1015,33,12
40,1014,32,17
27,1014,32,11
29,1013,31,11
37,1013,30,14
48,1014,27,15
61,1015,25,17
54,1016,25,15
47,1016,25,13
50,1016,24,13
57,1015,23,14
60,1015,22,14
60,1014,21,13
53,1014,22,12
64,1014,20,13
68,1014,19,13
64,1015,19,12
64,1015,19,12
60,1016,21,13
47,1017,24,12
42,1017,26,12
37,1017,28,12
33,1016,30,12
31,1015,31,12
29,1014,31,11
29,1014,31,11
31,1014,30,11
48,1014,27,15
57,1015,25,16
57,1015,25,16
57,1016,24,15
57,1016,24,15
64,1016,22,15
68,1015,21,15
73,1015,21,16
78,1015,20,16
73,1015,20,15
78,1015,19,15
83,1015,18,15
82,1015,17,14
77,1016,18,14
68,1017,20,14
61,1017,23,15
54,1018,25,15
48,1017,27,15
45,1016,29,16
37,1015,30,14
25,1015,31,9
25,1014,31,9
51,1013,30,19
33,1013,29,11
42,1014,27,13
50,1014,25,14
50,1015,25,14
61,1015,23,15
57,1015,23,14
68,1015,20,14
73,1014,19,14
68,1014,20,14
73,1014,19,14
73,1014,18,13
73,1014,18,13
82,1015,17,14
77,1016,18,14
60,1016,21,13
44,1017,26,13
39,1017,28,13
35,1016,30,13
31,1014,31,12
31,1013,31,12
31,1013,30,11
35,1013,29,12
47,1013,25,13
61,1014,23,15
61,1014,23,15
64,1014,22,15
64,1014,22,15
64,1013,22,15
64,1013,21,14
68,1013,21,15
68,1013,20,14
68,1013,20,14
68,1013,20,14
68,1014,20,14
64,1015,22,15
57,1016,24,15
47,1016,26,14
40,1016,29,14
42,1015,28,14
42,1015,28,14
40,1014,29,14
45,1014,28,15
48,1013,27,15
54,1013,26,16
57,1014,24,15
57,1014,24,15
65,1015,23,16
69,1015,22,16
73,1015,21,16
73,1015,21,16
73,1015,21,16
68,1015,21,15
73,1016,20,15
73,1016,20,15
78,1016,19,15
78,1016,19,15
78,1016,19,15
83,1017,18,15
68,1018,20,14
57,1018,23,14
47,1019,25,13
45,1019,27,14
39,1018,28,13
37,1017,29,13
33,1016,30,12
35,1015,29,12
37,1015,29,13
42,1015,27,13
47,1015,25,13
50,1016,25,14
57,1016,24,15
61,1017,23,15
64,1017,22,15
68,1017,21,15
68,1017,21,15
68,1016,21,15
68,1016,21,15
78,1016,19,15
73,1016,19,14
77,1016,18,14
73,1016,18,13
77,1017,17,13
78,1018,19,15
64,1019,22,15
51,1019,26,15
45,1019,27,14
37,1018,29,13
37,1017,29,13
40,1016,29,14
37,1015,29,13
42,1015,28,14
51,1015,27,16
57,1015,26,17
57,1015,25,16
61,1016,25,17
73,1017,22,17
78,1017,21,17
73,1017,22,17
73,1016,21,16
78,1016,20,16
78,1016,19,15
78,1016,19,15
83,1016,19,16
83,1016,18,15
77,1017,18,14
83,1077,19,16
64,1017,21,14
65,1017,23,16
54,1017,25,15
51,1016,27,16
45,1015,28,15
48,1015,27,15
42,1014,28,14
42,1014,28,14
48,1014,27,15
51,1014,26,15
61,1015,23,15
69,1015,22,16
73,1016,21,16
73,1016,20,15
73,1015,20,15
78,1015,20,16
78,1015,20,16
83,1015,18,15
83,1015,18,15
82,1014,17,14
83,1016,18,15
57,1017,23,14
50,1016,25,14
39,1016,28,13
30,1015,29,10
29,1013,30,10
27,1012,29,8
29,1012,29,9
32,1012,28,10
37,1012,27,11
39,1013,25,10
53,1013,22,12
53,1013,21,11
56,1014,21,12
68,1014,19,13
64,1014,20,13
64,1014,19,12
72,1014,17,12
72,1013,17,12
77,1013,16,12
77,1014,16,12
77,1015,17,13
64,1015,19,12
53,1016,23,13
50,1015,25,14
42,1015,27,13
39,1013,28,13
37,1012,28,12
35,1012,28,11
29,1011,29,9
32,1011,27,9
39,1011,26,11
41,1011,25,11
53,1012,23,13
53,1012,22,12
60,1013,21,13
56,1013,21,12
60,1013,21,13
60,1012,21,13
68,1012,19,13
73,1013,18,13
73,1012,19,14
77,1012,18,14
77,1012,18,14
77,1013,18,14
83,1014,18,15
78,1014,19,15
68,1014,20,14
64,1014,21,14
61,1013,24,16
57,1012,24,15
50,1012,25,14
69,1011,22,16
57,1011,24,15
53,1011,24,14
57,1011,23,14
57,1012,22,13
68,1012,21,15
78,1013,19,15
73,1014,20,15
73,1014,20,15
78,1014,19,15
77,1013,18,14
77,1013,18,14
68,1013,17,11
88,1013,16,14
88,1013,16,14
94,1013,16,15
88,1014,16,14
88,1015,17,15
83,1015,18,15
78,1016,20,16
64,1015,22,15
53,1014,24,14
44,1014,25,12
39,1012,26,11
37,1012,27,11
39,1012,26,11
39,1012,26,11
47,1012,24,12
53,1013,23,13
60,1013,22,14
73,1013,19,14
73,1013,19,14
68,1013,19,13
64,1013,20,13
60,1012,20,12
60,1012,20,12
68,1012,17,11
72,1012,17,12
77,1013,15,11
82,1013,15,12
72,1014,16,11
64,1015,19,12
53,1015,22,12
47,1015,24,12
41,1014,25,11
39,1013,26,11
39,1012,26,11
37,1011,27,11
34,1011,27,10
39,1011,25,10
47,1011,23,11
50,1011,22,11
56,1011,21,12
64,1011,19,12
64,1011,19,12
60,1011,19,11
68,1011,17,11
72,1011,16,11
72,1011,16,11
72,1010,15,10
72,1010,15,10
77,1010,14,10
72,1011,14,9
77,1012,14,10
72,1013,15,10
56,1014,19,10
50,1015,22,11
44,1015,24,11
39,1014,26,11
30,1013,27,8
30,1013,27,8
34,1013,27,10
32,1013,27,9
34,1013,26,9
41,1013,23,9
46,1014,22,10
49,1014,21,10
49,1015,21,10
52,1015,20,10
56,1015,20,11
56,1015,19,10
68,1015,17,11
77,1015,17,13
68,1015,17,11
72,1015,16,11
77,1015,15,11
77,1015,14,10
68,1015,16,10
49,1017,20,9
41,1017,23,9
36,1017,25,9
34,1016,27,10
34,1015,27,10
29,1014,29,9
29,1014,29,9
27,1013,29,8
30,1013,28,9
39,1013,25,10
41,1014,25,11
47,1014,23,11
53,1014,21,11
60,1015,19,11
60,1015,19,11
60,1014,19,11
56,1014,19,10
64,1014,18,11
64,1014,18,11
63,1014,17,10
63,1014,17,10
63,1013,16,9
63,1014,16,9
67,1015,15,9
55,1016,17,8
46,1017,21,9
44,1017,23,10
41,1017,25,11
37,1016,27,11
33,1014,29,11
33,1013,29,11
30,1013,29,10
35,1013,28,11
42,1013,26,12
50,1014,23,12
57,1015,22,13
60,1015,21,13
64,1015,20,13
68,1015,19,13
68,1015,19,13
68,1014,19,13
77,1014,17,13
73,1014,18,13
68,1014,17,11
77,1014,15,11
77,1014,15,11
77,1015,15,11
68,1015,17,11
52,1016,20,10
44,1017,24,11
65,1016,26,19
37,1015,27,11
37,1014,28,12
33,1013,29,11
29,1012,30,10
29,1012,30,10
29,1012,29,9
41,1012,25,11
53,1012,22,12
56,1013,21,12
64,1013,19,12
53,1013,21,11
56,1013,20,11
60,1013,19,11
60,1012,19,11
68,1012,17,11
72,1012,17,12
59,1012,18,10
72,1012,16,11
68,1012,16,10
72,1013,15,10
55,1014,17,8
46,1014,20,8
41,1014,23,9
36,1014,26,10
32,1013,28,10
29,1012,30,10
25,1011,30,8
29,1011,30,10
27,1011,30,9
28,1010,28,8
34,1011,26,9
38,1011,24,9
41,1011,23,9
78,1011,23,19
49,1012,21,10
49,1012,20,9
46,1012,20,8
49,1011,19,8
52,1012,20,10
52,1011,19,9
59,1011,18,10
63,1011,16,9
72,1011,16,11
72,1012,15,10
67,1013,15,9
55,1014,17,8
49,1014,21,10
41,1014,24,10
36,1014,26,10
37,1013,27,11
28,1012,28,8
20,1011,29,4
22,1011,29,5
24,1011,27,5
29,1012,25,6
40,1013,21,7
46,1013,20,8
49,1014,19,8
49,1014,19,8
52,1014,19,9
59,1014,18,10
55,1014,17,8
63,1914,16,9
72,1014,15,10
67,1014,15,9
72,1015,14,9
67,1015,14,8
72,1016,13,8
63,1017,15,8
49,1017,19,8
38,1018,23,8
24,1017,27,5
23,1016,27,4
23,1015,28,5
23,1015,27,4
21,1014,28,4
26,1014,26,5
34,1015,24,7
41,1015,22,8
36,1016,23,7
46,1016,20,8
46,1016,20,8
46,1016,20,8
46,1016,19,7
43,1016,19,6
59,1016,17,9
67,1015,15,9
67,1015,15,9
72,1015,14,9
72,1016,13,8
72,1016,13,8
72,1017,13,8
46,1018,19,7
38,1018,21,6
36,1017,24,8
28,1016,26,6
24,1015,27,5
24,1014,27,5
23,1013,27,4
24,1013,27,5
26,1013,26,5
31,1013,24,6
46,1013,19,7
52,1013,19,9
52,1014,18,8
59,1014,17,9
63,1014,16,9
59,1013,16,8
63,1013,15,8
63,1013,14,7
67,1013,14,8
67,1013,13,7
72,1014,13,8
67,1015,12,6
59,1015,14,6
52,1016,16,6
46,1017,19,7
33,1016,23,6
32,1015,25,7
30,1014,26,7
24,1013,27,5
21,1012,28,4
24,1011,27,5
29,1011,25,6
36,1012,23,7
36,1012,23,7
41,1012,22,8
46,1013,20,8
46,1013,20,8
43,1013,21,8
52,1013,19,9
49,1012,19,8
49,1012,19,8
56,1012,18,9
55,1012,17,8
63,1012,16,9
59,1013,16,8
55,1014,17,8
52,1014,19,9
46,1014,20,8
41,1014,22,8
38,1013,23,8
38,1012,24,9
34,1012,25,8
36,1011,24,8
38,1011,24,9
41,1011,23,9
64,1011,18,11
56,1012,19,10
64,1012,18,11
59,1012,18,10
59,1012,17,9
56,1012,18,9
59,1012,16,8
63,1012,15,8
55,1011,16,7
59,1011,15,7
63,1012,14,7
67,1012,14,8
63,1013,14,7
63,1013,15,8
43,1013,20,7
36,1014,23,7
32,1014,25,7
28,1013,26,6
23,1012,27,4
19,1010,28,2
19,1010,28,2
19,1009,28,2
26,1010,26,5
29,1010,24,5
38,1011,21,6
46,1011,19,7
49,1011,18,7
49,1012,18,7
52,1012,17,7
55,1012,16,7
59,1012,15,7
59,1012,14,6
63,1012,14,7
67,1012,13,7
58,1013,13,5
67,1013,12,6
62,1014,12,5
55,1015,14,5
39,1016,17,3
31,1016,23,5
28,1015,25,5
26,1014,26,5
21,1013,28,4
20,1013,28,3
21,1013,27,3
23,1013,26,3
33,1013,22,5
40,1014,20,6
40,1014,20,6
43,1014,19,6
71,1014,10,5
42,1014,18,5
55,1014,16,7
63,1013,14,7
67,1013,12,6
67,1013,12,6
62,1014,12,5
67,1014,11,5
67,1015,11,5
63,1016,13,6
40,1017,18,4
33,1018,21,4
29,1017,23,4
26,1017,25,4
20,1016,26,1
24,1015,26,4
18,1014,27,1
17,1014,27,0
21,1014,25,1
33,1015,21,4
35,1015,19,3
42,1016,18,5
40,1016,18,4
42,1016,18,5
55,1016,16,7
51,1015,15,5
55,1015,14,5
55,1015,14,5
58,1015,13,5
62,1015,12,5
62,1016,12,5
67,1016,11,5
58,1017,12,4
54,1018,13,4
42,1019,17,4
31,1020,22,4
25,1019,24,3
24,1018,26,4
18,1017,27,1
20,1016,26,1
18,1016,27,1
20,1015,26,1
21,1015,25,1
27,1015,23,3
37,1016,19,4
40,1016,18,4
45,1017,17,5
48,1017,16,5
45,1017,17,5
59,1017,14,6
67,1016,12,6
62,1016,12,5
72,1016,12,7
71,1016,11,6
67,1016,11,5
66,1017,10,4
71,1018,10,5
67,1018,11,5
48,1019,15,4
42,1020,18,5
40,1019,21,7
36,1018,23,7
29,1017,25,6
28,1015,25,5
21,1014,26,2
23,1014,26,3
29,1014,24,5
37,1014,20,5
45,1015,18,6
42,1015,18,5
52,1016,16,6
59,1016,15,7
51,1016,15,5
58,1016,13,5
63,1015,13,6
62,1015,12,5
62,1015,12,5
67,1014,11,5
62,1014,11,4
66,1015,10,4
71,1015,10,5
67,1016,11,5
55,1017,14,5
42,1017,18,5
35,1016,21,5
33,1015,23,6
31,1014,24,6
28,1013,25,5
28,1013,25,5
28,1013,25,5
33,1013,23,6
43,1013,20,7
49,1013,18,7
55,1014,16,7
55,1014,16,7
55,1015,16,7
55,1015,15,6
59,1015,15,7
55,1015,16,7
59,1014,14,6
63,1014,13,6
72,1014,12,7
76,1014,11,7
76,1014,10,6
76,1015,9,5
67,1011,11,5
51,1016,14,4
45,1017,17,5
40,1017,20,6
35,1017,22,6
31,1015,24,6
26,1014,26,5
24,1014,26,4
23,1013,26,3
25,1014,24,3
33,1014,21,4
43,1014,19,6
42,1015,18,5
55,1015,16,7
59,1015,15,7
59,1015,15,7
63,1015,14,7
59,1015,14,6
67,1014,12,6
63,1014,13,6
72,1014,12,7
76,1014,10,6
76,1014,10,6
82,1015,9,6
71,1016,11,6
63,1017,13,6
52,1017,16,6
49,1017,19,8
41,1016,22,8
33,1016,23,6
29,1015,25,6
26,1015,25,4
29,1015,24,5
31,1015,23,5
38,1015,21,6
48,1015,17,6
49,1016,18,7
59,1017,15,7
63,1017,15,8
67,1017,14,8
67,1017,13,7
63,1016,13,6
62,1016,12,5
71,1016,11,6
67,1016,12,6
71,1016,10,5
24,1015,25,3
76,1016,9,5
76,1017,9,5
71,1018,10,5
59,1019,14,6
45,1019,17,5
35,1018,22,6
28,1018,25,5
26,1017,25,4
22,1015,25,2
24,1014,25,3
43,1015,22,9
25,1014,23,2
37,1014,19,4
33,1015,20,3
48,1015,16,5
51,1015,15,5
45,1015,16,4
58,1016,13,5
58,1015,13,5
48,1015,14,3
58,1015,13,5
62,1015,12,5
48,1015,15,4
51,1015,14,4
54,1015,13,4
51,1016,13,3
51,1016,14,4
48,1017,17,6
46,1018,19,7
33,1017,22,5
29,1017,23,4
27,1016,24,4
26,1015,25,4
25,1014,24,3
33,1014,23,6
35,1015,22,6
43,1015,19,6
42,1015,18,5
42,1016,18,5
48,1016,17,6
55,1016,16,7
52,1016,16,6
63,1016,14,7
63,1016,14,7
63,1015,14,7
72,1015,12,7
62,1014,12,5
71,1014,11,6
82,1015,10,7
76,1016,11,7
48,1017,17,6
40,1017,20,6
33,1017,23,6
29,1016,24,5
28,1016,25,5
28,1015,25,5
28,1014,25,5
31,1014,24,6
35,1014,22,6
43,1014,19,6
43,1014,19,6
43,1015,19,6
49,1015,18,7
48,1016,17,6
55,1016,16,7
55,1016,15,6
59,1016,15,7
59,1015,15,7
59,1015,15,7
63,1015,14,7
72,1016,13,8
72,1017,13,8
63,1018,14,7
52,1018,18,8
36,1018,23,7
31,1018,24,6
32,1017,25,7
28,1016,25,5
28,1015,25,5
29,1015,25,6
36,1015,23,7
40,1015,20,6
43,1015,19,6
52,1016,17,7
52,1016,16,6
59,1016,16,8
59,1017,15,7
59,1017,15,7
59,1017,15,7
52,1016,17,7
63,1016,15,8
67,1016,14,8
72,1016,14,9
77,1017,12,8
82,1017,12,9
77,1018,13,9
64,1018,18,11
44,1019,23,10
34,1019,25,8
26,1018,26,5
26,1017,27,6
24,1016,27,5
28,1015,26,6
29,1015,25,6
36,1015,23,7
31,1015,23,5
33,1018,22,5
35,1016,21,5
35,1017,20,4
40,1017,19,5
40,1017,19,5
40,1017,18,4
59,1017,15,7
67,1017,14,8
63,1016,13,6
63,1017,13,6
62,1017,12,5
67,1018,12,6
67,1018,13,7
55,1019,17,8
40,1020,21,7
27,1020,24,4
24,1019,26,4
26,1018,26,5
28,1016,27,7
24,1016,27,5
26,1016,26,5
31,1016,24,6
40,1016,21,7
49,1017,19,8
46,1017,20,8
49,1018,19,8
49,1018,19,8
52,1018,18,8
63,1018,15,8
67,1018,14,8
72,1018,13,8
77,1018,12,8
77,1018,12,8
67,1018,12,6
82,1018,10,7
82,1018,10,7
71,1019,11,6
55,1020,14,5
45,1020,17,5
31,1020,21,3
28,1019,21,2
27,1018,23,3
24,1016,24,2
23,1016,23,1
31,1017,21,3
35,1017,19,3
35,1017,19,3
39,1018,17,3
54,1018,13,4
67,1018,11,5
67,1017,11,5
71,1017,10,5
76,1016,9,5
76,1016,9,5
76,1016,9,5
87,1016,8,6
81,1016,7,4
66,1017,8,2
76,1017,9,5
54,1019,11,2
51,1019,13,3
39,1019,17,3
31,1018,21,3
27,1017,22,2
25,1016,22,1
25,1016,23,2
23,1016,23,1
27,1016,22,2
32,1015,19,2
45,1017,16,4
48,1017,15,4
51,1017,13,3
54,1017,13,4
62,1017,11,4
54,1017,12,3
54,1017,13,4
67,1016,12,6
71,1017,11,6
71,1017,10,5
62,1018,11,4
58,1018,12,4
58,1019,12,4
51,1020,15,5
33,1021,20,3
29,1020,22,3
27,1019,23,3
25,1018,24,3
24,1017,25,3
24,1017,25,3
25,1017,24,3
31,1017,22,4
37,1018,19,4
42,1018,18,5
42,1019,17,4
39,1019,17,3
39,1020,17,3
45,1020,17,5
55,1019,15,6
55,1019,14,5
55,1019,14,5
58,1019,13,5
67,1019,11,5
58,1020,13,5
71,1021,11,6
63,1022,15,8
40,1022,20,6
33,1022,22,5
29,1021,24,5
28,1020,25,5
28,1019,25,5
24,1019,26,4
28,1019,25,5
34,1019,24,7
46,1019,21,9
46,1020,19,7
49,1020,18,7
55,1021,17,8
59,1021,16,8
67,1021,15,9
63,1021,15,8
77,1021,12,8
77,1021,12,8
82,1021,11,8
82,1020,11,8
82,1020,11,8
87,1021,10,8
82,1021,10,7
87,1022,10,8
67,1023,13,7
56,1023,18,9
46,1023,20,8
38,1022,22,7
38,1021,23,8
31,1020,24,6
28,1020,25,5
29,1020,24,5
63,1020,14,7
31,1019,23,5
38,1019,21,6
43,1020,19,6
52,1020,17,7
63,1020,15,8
63,1021,15,8
63,1021,15,8
63,1020,13,6
67,1019,13,7
67,1019,12,6
67,1019,12,6
67,1018,12,6
76,1019,10,6
71,1019,10,5
76,1022,10,6
71,1021,11,6
52,1022,17,7
40,1022,20,6
35,1021,22,6
32,1019,25,7
28,1019,26,6
28,1018,26,6
26,1017,26,5
28,1017,25,5
38,1017,21,6
43,1018,20,7
52,1018,17,7
52,1019,17,7
52,1018,16,6
55,1018,15,6
59,1018,14,6
58,1017,13,5
62,1016,12,5
62,1016,12,5
67,1017,11,5
67,1017,11,5
58,1018,12,4
55,1019,15,6
46,1020,19,7
43,1019,21,8
38,1019,24,9
34,1017,25,8
32,1016,26,8
30,1016,27,8
32,1016,26,8
34,1015,24,7
43,1016,22,9
52,1016,19,9
56,1016,19,10
59,1017,17,9
52,1017,17,7
59,1017,17,9
63,1017,15,8
63,1017,15,8
63,1016,14,7
72,1016,13,8
67,1016,13,7
77,1016,12,8
82,1017,11,8
72,1017,12,7
67,1018,13,7
52,1019,16,6
46,1019,19,7
44,1019,23,10
34,1018,25,8
32,1017,26,8
28,1016,26,6
30,1015,26,7
28,1015,26,6
34,1015,25,8
43,1015,22,9
49,1015,20,9
56,1016,19,10
59,1016,18,10
64,1016,18,11
68,1016,17,11
72,1016,15,10
77,1015,14,10
82,1015,14,11
82,1014,13,10
77,1014,13,9
77,1014,13,9
82,1015,12,9
88,1016,12,10
63,1016,16,9
56,1017,19,10
50,1016,22,11
47,1016,24,12
36,1014,26,10
32,1013,27,9
36,1012,26,10
39,1012,26,11
41,1012,25,11
44,1012,24,11
53,1013,22,12
50,1013,22,11
64,1013,19,12
64,1013,18,11
64,1013,18,11
72,1013,17,12
77,1013,16,12
82,1013,14,11
77,1012,14,10
88,1012,13,11
88,1012,13,11
88,1012,13,11
82,1013,12,9
88,1013,13,11
82,1014,15,12
68,1015,19,13
50,1014,22,11
44,1013,24,11
36,1012,26,10
28,1011,27,7
26,1010,28,7
26,1010,28,7
32,1010,26,8
43,1010,22,9
49,1011,20,9
52,1011,20,10
64,1011,18,11
64,1011,18,11
59,1011,18,10
56,1011,19,10
56,1011,19,10
68,1011,17,11
68,1011,16,10
72,1011,16,11
68,1010,16,10
72,1010,15,10
72,1011,15,10
68,1012,17,11
59,1012,18,10
53,1013,22,12
44,1013,24,11
39,1012,25,10
39,1011,27,12
42,1010,26,12
42,1010,26,12
39,1009,26,11
47,1009,24,12
53,1009,22,12
42,1011,27,13
56,1010,21,12
64,1010,20,13
64,1011,20,13
64,1011,19,12
73,1011,18,13
68,1011,18,12
77,1011,16,12
72,1011,17,12
82,1011,16,13
82,1011,16,13
77,1011,16,12
82,1011,15,12
82,1011,15,12
88,1012,15,13
77,1013,17,13
60,1013,21,13
50,1013,24,13
47,1012,25,13
37,1011,27,11
39,1010,27,12
39,1010,27,12
44,1010,25,12
47,1010,24,12
47,1011,24,12
50,1011,22,11
60,1012,20,12
72,1012,17,12
64,1012,18,11
72,1012,16,11
77,1012,15,11
82,1012,14,11
77,1012,14,10
72,1011,14,9
82,1011,13,10
77,1011,13,9
77,1012,13,9
77,1013,13,9
63,1014,16,9
56,1014,19,10
46,1014,21,9
38,1014,23,8
34,1013,25,8
32,1012,25,7
28,1011,26,6
32,1011,25,7
34,1011,24,7
38,1012,22,7
46,1012,20,8
49,1013,19,8
55,1013,17,8
67,1013,15,9
67,1013,15,9
67,1013,15,9
77,1012,13,9
82,1012,12,9
77,1012,13,9
82,1012,12,9
76,1012,11,7
76,1012,11,7
87,1013,10,8
82,1014,11,8
67,1015,14,8
59,1016,17,9
49,1016,20,9
46,1015,21,9
38,1014,24,9
39,1013,25,10
36,1013,25,9
41,1013,24,10
44,1013,23,10
53,1013,21,11
56,1014,19,10
64,1015,18,11
59,1015,18,10
59,1015,18,10
68,1015,16,10
68,1015,17,11
72,1015,15,10
82,1015,14,11
77,1015,14,10
82,1014,13,10
77,1014,13,9
82,1015,12,9
88,1015,12,10
88,1016,12,10
88,1017,12,10
77,1017,14,10
59,1017,18,10
60,1016,19,11
56,1015,20,11
53,1014,21,11
53,1013,21,11
56,1012,21,12
60,1012,20,12
64,1012,18,11
64,1013,18,11
68,1013,17,11
77,1013,16,12
77,1013,16,12
77,1013,16,12
77,1013,16,12
77,1013,15,11
77,1012,15,11
77,1012,15,11
77,1012,15,11
82,1012,13,10
94,1012,13,12
88,1013,13,11
88,1013,12,10
88,1014,13,11
77,1015,15,11
72,1015,16,11
77,1015,15,11
88,1014,15,13
88,1012,15,13
82,1012,16,13
82,1011,16,13
72,1011,16,11
77,1012,15,11
88,1012,14,12
88,1013,14,12
94,1013,13,12
94,1014,13,12
82,1013,14,11
88,1013,13,11
88,1013,13,11
94,1013,13,12
88,1014,13,11
88,1014,13,11
88,1013,12,10
94,1014,12,11
94,1014,12,11
94,1015,12,11
88,1016,14,12
72,1017,17,12
64,1017,19,12
56,1016,20,11
50,1015,22,11
44,1014,23,10
47,1014,23,11
43,1014,22,9
56,1014,20,11
73,1015,18,13
82,1015,16,13
82,1015,15,12
82,1016,15,12
88,1016,14,12
82,1017,14,11
94,1016,13,12
94,1015,13,12
94,1015,12,11
94,1015,10,9
87,1015,10,8
88,1015,11,9
88,1015,13,11
77,1016,15,11
63,1017,17,10
100,1018,11,11
100,1019,11,11
100,1019,12,12
100,1018,12,12
100,1017,12,12
100,1016,13,13
94,1016,16,15
88,1016,15,13
88,1016,14,12
94,1017,14,13
94,1017,14,13
88,1018,14,12
88,1018,14,12
94,1017,13,12
94,1017,14,13
100,1016,14,14
88,1016,14,12
88,1016,14,12
82,1016,13,10
82,1016,13,10
77,1016,13,9
88,1016,13,11
72,1017,14,9
82,1018,14,11
72,1018,15,10
77,1018,15,11
68,1017,17,11
64,1016,18,11
56,1015,19,10
60,1014,19,11
60,1014,19,11
59,1014,18,10
56,1015,18,9
63,1015,17,10
59,1016,17,9
59,1016,17,9
72,1016,15,10
82,1016,12,9
87,1015,10,8
93,1015,9,8
100,1015,8,8
93,1015,8,7
93,1015,8,7
93,1015,8,7
100,1015,7,7
93,1016,8,7
82,1017,10,7
55,1017,16,7
52,1016,18,8
40,1014,20,6
38,1013,21,6
38,1013,21,6
37,1014,20,5
52,1014,17,7
59,1015,16,8
63,1015,15,8
72,1016,13,8
77,1016,12,8
77,1016,12,8
82,1015,11,8
82,1015,10,7
76,1015,10,6
87,1015,9,7
87,1015,9,7
87,1015,8,6
87,1015,7,5
93,1015,7,6
87,1016,8,6
67,1018,12,6
59,1018,15,7
45,1018,18,6
43,1017,20,7
38,1016,21,6
35,1015,22,6
38,1015,21,6
40,1015,21,7
43,1015,20,7
55,1015,17,8
63,1015,15,8
67,1016,14,8
67,1016,14,8
59,1017,15,7
63,1017,15,8
72,1016,13,8
72,1016,13,8
82,1015,12,9
82,1014,12,9
76,1014,11,7
76,1014,11,7
76,1015,11,7
72,1016,12,7
63,1017,15,8
52,1017,17,7
43,1017,19,6
46,1016,20,8
52,1015,19,9
46,1015,20,8
43,1015,20,7
46,1014,19,7
56,1014,18,9
68,1014,16,10
72,1014,15,10
77,1015,14,10
77,1015,12,8
82,1015,13,10
88,1014,12,10
82,1014,12,9
82,1014,12,9
82,1013,12,9
94,1013,11,10
94,1013,11,10
88,1013,11,9
88,1012,11,9
88,1012,11,9
94,1012,11,10
94,1013,11,10
100,1013,11,11
100,1013,11,11
94,1012,11,10
94,1011,11,10
88,1010,11,9
94,1010,11,10
82,1010,11,8
88,1011,11,9
88,1011,11,9
82,1012,11,8
94,1013,11,10
94,1014,11,10
94,1015,10,9
94,1016,10,9
94,1016,10,9
94,1017,10,9
93,1017,9,8
100,1017,9,9
100,1017,8,8
100,1018,9,9
100,1019,9,9
100,1019,9,9
94,1021,11,10
94,1021,12,11
94,1020,13,12
82,1019,14,11
67,1019,15,9
72,1019,16,11
72,1019,16,11
72,1019,16,11
82,1019,14,11
82,1019,14,11
88,1020,13,11
94,1020,12,11
100,1020,11,11
94,1019,11,10
100,1019,10,10
93,1019,9,8
93,1019,9,8
100,1018,8,8
93,1018,8,7
100,1018,8,8
94,1018,10,9
87,1019,10,8
82,1021,11,8
88,1022,12,10
72,1022,14,9
77,1023,15,11
77,1022,15,11
72,1021,16,11
72,1021,16,11
63,1020,17,10
77,1020,15,11
82,1020,14,11
88,1020,13,11
88,1021,13,11
94,1022,12,11
94,1022,11,10
94,1022,11,10
88,1022,11,9
100,1022,10,10
100,1021,10,10
100,1021,10,10
100,1021,10,10
100,1021,10,10
94,1020,11,10
94,1020,11,10
94,1021,10,9
100,1022,10,10
82,1023,10,7
88,1023,11,9
72,1023,14,9
72,1022,14,9
63,1021,15,8
67,1020,14,8
67,1020,13,7
82,1020,13,10
72,1020,13,8
88,1020,12,10
82,1020,12,9
88,1020,11,9
88,1021,11,9
82,1021,11,8
87,1020,10,8
87,1020,10,8
87,1020,9,7
82,1019,9,6
82,1019,9,6
87,1020,9,7
82,1021,9,6
82,1022,9,6
76,1023,9,5
71,1022,10,5
71,1021,11,6
63,1019,13,6
59,1018,14,6
